genome_id,ceftriaxone,ciprofloxacin,meropenem
562.1774,Resistant,,
562.177408,Susceptible,,
562.17743,,Resistant,
562.177464,,Susceptible,
562.177465,,,Susceptible
562.177471,,Susceptible,
562.177481,,,Susceptible
562.177489,,,Susceptible
562.177496,Susceptible,,
562.17751,Resistant,,
562.177514,Susceptible,,
562.17753,,,Susceptible
562.177531,Susceptible,,
562.17754,,Resistant,
562.177563,,,Susceptible
562.177565,,,Susceptible
562.177567,Susceptible,,
562.17757,,Resistant,
562.177574,,Susceptible,
562.177579,,,Susceptible
562.177598,,Susceptible,
562.177604,,,Susceptible
562.177609,,,Susceptible
562.177612,,,Susceptible
562.177613,,Susceptible,
562.17762,,Susceptible,
562.177627,,Susceptible,
562.177634,,Susceptible,
562.177639,,,Susceptible
562.177654,,Susceptible,
562.177655,,,Susceptible
562.177659,Susceptible,,
562.177669,Susceptible,Susceptible,
562.177677,Susceptible,,
562.177678,,,Susceptible
562.177685,,Susceptible,
562.177689,Susceptible,,
562.177703,Susceptible,,
562.177736,,,Susceptible
562.177768,Susceptible,,
562.177809,Susceptible,,
562.177811,Susceptible,,
562.177826,,Susceptible,Susceptible
562.17783,,,Susceptible
562.177831,,Susceptible,
562.177833,Susceptible,,
562.177834,Susceptible,,
562.177836,Susceptible,,
562.177841,,Susceptible,
562.177842,,,Susceptible
562.177853,Susceptible,Susceptible,
562.177874,,Susceptible,
562.17788,Susceptible,,
562.177895,Susceptible,,
562.177898,,Susceptible,Susceptible
562.177909,,,Susceptible
562.177918,,Susceptible,
562.177925,Resistant,,
562.177926,,Susceptible,
562.177933,,,Susceptible
562.177951,,Susceptible,
562.177952,Susceptible,,
562.17796,,,Susceptible
562.17797,Susceptible,,
562.177972,,Susceptible,
562.177995,,,Susceptible
562.178013,,Susceptible,
562.178021,Susceptible,,
562.178023,,,Susceptible
562.178024,,,Susceptible
562.178054,Susceptible,,
562.178055,,,Susceptible
562.178058,Susceptible,,
562.178063,Susceptible,,
562.178065,,,Susceptible
562.17807,Susceptible,,
562.178071,,,Susceptible
562.178078,Susceptible,,
562.178091,Susceptible,,
562.178099,Susceptible,,
562.178101,,,Susceptible
562.178105,,Susceptible,
562.178107,,Susceptible,
562.178108,,Susceptible,
562.178111,,Susceptible,
562.178118,,,Susceptible
562.178127,Susceptible,,
562.178131,,Susceptible,
562.178134,,,Susceptible
562.178151,Susceptible,,
562.178158,,Susceptible,
562.178162,,Susceptible,
562.178168,,Susceptible,
562.178197,,Susceptible,
562.178206,Susceptible,,
562.178221,,Susceptible,
562.178223,,,Susceptible
562.178246,,,Susceptible
562.17825,,,Susceptible
562.178279,,,Susceptible
562.178283,,,Susceptible
562.178294,Susceptible,,
562.178307,,,Susceptible
562.178311,,,Susceptible
562.178312,,,Susceptible
562.178318,Susceptible,,
562.178323,Susceptible,,
562.178325,,Susceptible,
562.17835,Susceptible,,
562.178354,,Susceptible,
562.178358,Susceptible,,
562.178374,Susceptible,,
562.178376,Susceptible,,
562.178384,,,Susceptible
562.178393,,Susceptible,
562.178399,Susceptible,,
562.178402,Susceptible,,
562.178404,,,Susceptible
562.17841,,,Susceptible
562.178414,,,Susceptible
562.178423,,,Susceptible
562.178448,Susceptible,,
562.17847,,Susceptible,
562.178473,,Susceptible,
562.17848,,,Susceptible
562.178495,,Susceptible,
562.178496,,,Susceptible
562.178498,Susceptible,,
562.178509,,,Susceptible
562.178523,,Susceptible,
562.178526,,Susceptible,
562.178534,,Susceptible,
562.178555,,,Susceptible
562.17857,,Susceptible,
562.178572,,,Susceptible
562.178573,Susceptible,,
562.178577,,Susceptible,
562.17858,,,Susceptible
562.178581,,Susceptible,
562.178585,,Susceptible,
562.178596,,Susceptible,
562.178607,,,Susceptible
562.178608,,,Susceptible
562.17861,,,Susceptible
562.178612,,Susceptible,
562.178616,,Susceptible,Susceptible
562.178631,Susceptible,,
562.178634,Susceptible,,
562.178637,,,Susceptible
562.178646,Susceptible,,
562.178652,Susceptible,,
562.178657,,,Susceptible
562.178658,Susceptible,,
562.178677,,,Susceptible
562.178678,Susceptible,,
562.178685,Susceptible,,
562.178692,Susceptible,,
562.178698,,Susceptible,
562.178707,,Susceptible,
562.178714,Susceptible,,
562.178723,,,Susceptible
562.178746,Susceptible,,
562.178756,Susceptible,,
562.178758,,,Susceptible
562.178761,,,Susceptible
562.178765,,,Susceptible
562.178774,,Susceptible,
562.178787,,Susceptible,
562.178806,,,Susceptible
562.178815,,Susceptible,
562.178836,,Susceptible,
562.178841,,,Susceptible
562.178844,,Susceptible,
562.178866,,,Susceptible
562.178878,,,Susceptible
562.178879,Susceptible,,
562.178883,Susceptible,,
562.178885,,Susceptible,
562.17889,,,Susceptible
562.178893,,Susceptible,
562.178901,Susceptible,,
562.178911,,,Susceptible
562.178913,Susceptible,,
562.17892,Susceptible,,
562.178932,Susceptible,,
562.178935,Susceptible,,
562.178937,,,Susceptible
562.178941,,,Susceptible
562.178961,,Susceptible,
562.178966,,Susceptible,
562.178971,,,Susceptible
562.178978,,Susceptible,
562.17899,,Susceptible,
562.179,,Susceptible,
562.17901,,Susceptible,
562.179023,Susceptible,,
562.179035,,Susceptible,
562.179049,,,Susceptible
562.179061,,,Susceptible
562.179062,Susceptible,,
562.179067,,Susceptible,
562.179086,,Susceptible,
562.179098,Susceptible,,
562.179104,Susceptible,,
562.179117,,,Susceptible
562.179123,,Susceptible,Susceptible
562.179172,,Susceptible,
562.179176,,Susceptible,
562.179179,Susceptible,,
562.179181,Susceptible,,
562.179184,Susceptible,,
562.179191,,Susceptible,
562.179197,,Susceptible,
562.179226,,,Susceptible
562.17925,,,Susceptible
562.179254,,Susceptible,
562.179258,,Susceptible,
562.179273,,,Susceptible
562.179283,Susceptible,,
562.179288,,,Susceptible
562.17929,Susceptible,,
562.179293,,,Susceptible
562.179299,,Susceptible,
562.1793,Susceptible,,
562.179305,,,Susceptible
562.179309,,Susceptible,
562.179327,Susceptible,,
562.17933,Susceptible,,
562.179334,Susceptible,,
562.179337,Susceptible,,
562.179343,,Susceptible,
562.179364,,,Susceptible
562.179365,Susceptible,,
562.179366,,,Susceptible
562.179372,,,Susceptible
562.179379,,Susceptible,
562.17938,,,Susceptible
562.179391,Susceptible,,
562.179394,,Susceptible,
562.179399,,,Susceptible
562.1794,,Susceptible,
562.179401,,,Susceptible
562.179403,Susceptible,,
562.179412,Susceptible,,
562.179426,,Susceptible,
562.179451,Susceptible,Susceptible,
562.179454,,,Susceptible
562.17946,Susceptible,Susceptible,
562.17947,,,Susceptible
562.179476,Susceptible,,
562.179483,,Susceptible,
562.179485,Susceptible,,
562.179499,Susceptible,,
562.179517,,,Susceptible
562.179524,,,Susceptible
562.17953,,,Susceptible
562.179541,Susceptible,,
562.179548,Susceptible,,
562.179556,Susceptible,,
562.179575,,Susceptible,
562.179584,,,Susceptible
562.179586,,,Susceptible
562.179615,,,Susceptible
562.17962,Susceptible,,
562.179625,,,Susceptible
562.179642,,,Susceptible
562.179656,Susceptible,,
562.179659,Susceptible,,
562.17966,Susceptible,,
562.179664,Susceptible,,
562.179668,,,Susceptible
562.179711,,,Susceptible
562.179715,,,Susceptible
562.179718,,,Susceptible
562.179724,,,Susceptible
562.179728,,Susceptible,
562.179738,,,Susceptible
562.179741,,,Susceptible
562.179749,Susceptible,,
562.179753,,Susceptible,
562.179756,,,Susceptible
562.179758,Susceptible,,
562.179764,Susceptible,,
562.179771,Susceptible,,
562.179785,,,Susceptible
562.179811,,,Susceptible
562.179819,,Susceptible,
562.179821,,Susceptible,
562.179827,,,Susceptible
562.179833,Susceptible,,
562.179862,,Susceptible,
562.179866,,Susceptible,
562.179872,,Susceptible,
562.179873,,Susceptible,
562.179879,,Susceptible,
562.179885,Susceptible,,
562.179889,,Susceptible,
562.1799,,Susceptible,
562.179911,Susceptible,,
562.179916,,,Susceptible
562.179917,Susceptible,,
562.179918,,Susceptible,
562.179921,Susceptible,,Susceptible
562.179923,Susceptible,,
562.179926,,Susceptible,
562.179927,,Susceptible,
562.179929,Susceptible,,
562.179932,,Susceptible,
562.179938,,Susceptible,
562.179945,Susceptible,,
562.179959,Susceptible,,
562.179964,Susceptible,,
562.179976,,,Susceptible
562.17998,,,Susceptible
562.179986,Susceptible,,
562.179995,Susceptible,,
562.180007,,,Susceptible
562.180027,,,Susceptible
562.180033,,Susceptible,
562.180035,,Susceptible,
562.180036,,Susceptible,
562.180037,,Susceptible,
562.180038,,,Susceptible
562.180043,,Susceptible,
562.18006,,Susceptible,
562.180067,Susceptible,,
562.180069,Susceptible,,
562.18007,Susceptible,,
562.180072,,Susceptible,
562.180078,,Susceptible,
562.180087,Susceptible,,
562.180089,,Susceptible,
562.180108,,Susceptible,
562.180114,,Susceptible,
562.180116,,,Susceptible
562.180121,,,Susceptible
562.180153,,,Susceptible
562.180156,,Susceptible,
562.180157,,Susceptible,
562.180162,Susceptible,,
562.180183,,Susceptible,
562.180197,Susceptible,,Susceptible
562.180223,,Susceptible,
562.180236,,Susceptible,
562.180241,,,Susceptible
562.180242,,,Susceptible
562.180265,Susceptible,Susceptible,
562.180275,Susceptible,,
562.180289,,,Susceptible
562.180295,Susceptible,,
562.180305,,,Susceptible
562.180306,,Susceptible,
562.18033,,Susceptible,
562.18035,Susceptible,,Susceptible
562.18038,Susceptible,,
562.18039,,Susceptible,Susceptible
562.180394,,Susceptible,
562.180406,,Susceptible,
562.180411,Susceptible,,
562.180432,,Susceptible,
562.180433,,,Susceptible
562.180443,,,Susceptible
562.18045,,Susceptible,
562.180465,,,Susceptible
562.180473,,,Susceptible
562.180477,,,Susceptible
562.180478,,Susceptible,
562.180487,Susceptible,,
562.180489,,Susceptible,
562.180492,,,Susceptible
562.180493,,,Susceptible
562.180495,,Susceptible,
562.180498,,,Susceptible
562.180528,,Susceptible,Susceptible
562.18053,,Susceptible,
562.180532,Susceptible,,
562.180538,,,Susceptible
562.18722,,Susceptible,
562.18749,,Susceptible,
562.1875,Susceptible,,Susceptible
562.18755,,Susceptible,
562.18761,,Susceptible,
562.18778,Susceptible,,Susceptible
562.18786,Susceptible,,
562.18792,,,Susceptible
562.18801,,Susceptible,
562.18813,Susceptible,,
562.1882,Susceptible,,
562.18823,,Susceptible,
562.18835,,Susceptible,
562.18836,,Susceptible,
562.18839,,Susceptible,
562.1884,,Susceptible,
562.1885,,,Susceptible
562.18895,Susceptible,,
562.189,Susceptible,,
562.18901,Susceptible,,
562.18912,,Susceptible,
562.1892,,Susceptible,
562.18929,,,Susceptible
562.18934,Resistant,,
562.18938,,Susceptible,
562.18942,Susceptible,,
562.18988,Susceptible,,
562.18995,Susceptible,,
562.19018,,,Susceptible
562.19031,Susceptible,,
562.19033,,,Susceptible
562.19039,Resistant,,
562.19048,Susceptible,,
562.19059,,Susceptible,
562.19076,,Resistant,
562.1908,Resistant,,
562.19081,,,Susceptible
562.19096,,Susceptible,
562.19097,,,Resistant
562.191,,Resistant,
562.19101,,,Resistant
562.1912,,,Susceptible
562.19133,,,Susceptible
562.19157,Resistant,,
562.19159,Susceptible,Susceptible,
562.19184,Resistant,,
562.19219,,,Susceptible
562.19221,Resistant,,
562.19238,,,Susceptible
562.1924,,Susceptible,
562.19241,Susceptible,,
562.19245,,,Susceptible
562.19251,,Susceptible,
562.19255,,,Susceptible
562.19269,Resistant,,
562.19273,,Resistant,Susceptible
562.19276,,Susceptible,
562.19302,Resistant,Susceptible,
562.19317,,,Susceptible
562.1932,,Susceptible,
562.19324,,,Susceptible
562.19339,,,Susceptible
562.19341,,Susceptible,
562.1935,Susceptible,,
562.19351,,,Susceptible
562.19353,,,Susceptible
562.19356,Resistant,,
562.19358,Susceptible,,
562.19361,,Susceptible,
562.19366,,,Susceptible
562.19369,,Susceptible,
562.19372,,Susceptible,
562.19397,,,Susceptible
562.19412,Susceptible,,
562.19414,,Susceptible,
562.19417,,Susceptible,
562.19425,,,Susceptible
562.19436,,Susceptible,
562.19437,Susceptible,,
562.19444,,,Susceptible
562.19446,,,Susceptible
562.19492,,Susceptible,
562.19498,,Susceptible,
562.19499,,,Susceptible
562.19501,Susceptible,,
562.19509,,,Susceptible
562.19519,,,Susceptible
562.1952,,Susceptible,
562.19531,,,Susceptible
562.19535,,,Susceptible
562.19539,,,Susceptible
562.19543,Resistant,,
562.19572,,Resistant,
562.19577,,Susceptible,
562.19578,Susceptible,,
562.1958,,Susceptible,
562.19604,Susceptible,,
562.19606,Susceptible,,
562.19616,,,Susceptible
562.19619,,,Susceptible
562.19629,,,Susceptible
562.19635,Susceptible,,
562.19636,,Susceptible,
562.19642,,Susceptible,
562.20521,,,Resistant
562.20542,,,Susceptible
562.20545,,,Susceptible
562.20587,,,Susceptible
562.20595,Susceptible,,
562.20596,,,Susceptible
562.20646,Susceptible,,
562.20689,,Susceptible,
562.20758,,Susceptible,
562.20772,,Susceptible,
562.20781,Susceptible,,
562.20792,,,Susceptible
562.20793,,Susceptible,
562.20802,Susceptible,,
562.20803,,,Susceptible
562.20819,Susceptible,,
562.20826,,,Susceptible
562.20831,Susceptible,,
562.20837,,,Susceptible
562.20838,Susceptible,,
562.20844,Susceptible,,
562.2085,,,Susceptible
562.20865,,Susceptible,
562.20867,Susceptible,,
562.20868,Susceptible,,Susceptible
562.20877,,,Susceptible
562.20879,Susceptible,,
562.20882,,Susceptible,
562.20884,Susceptible,,
562.20891,Susceptible,,
562.20897,,,Susceptible
562.20905,Susceptible,Susceptible,
562.20907,Susceptible,,
562.20915,,,Susceptible
562.20923,Susceptible,,
562.20927,Susceptible,,
562.20963,Susceptible,,
562.20968,Susceptible,,
562.20972,Susceptible,,
562.20974,Susceptible,,
562.20996,,Susceptible,
562.21,,,Susceptible
562.21031,,,Susceptible
562.21032,,Susceptible,
562.2105,,,Susceptible
562.21054,Susceptible,,
562.21062,,Susceptible,
562.21069,Susceptible,Susceptible,
562.21081,Susceptible,,
562.21105,,Susceptible,
562.21123,,Susceptible,
562.21125,,,Susceptible
562.21133,,Susceptible,
562.2115,,,Susceptible
562.21158,,Susceptible,
562.2117,Susceptible,,
562.21181,,,Susceptible
562.21184,,,Susceptible
562.212,,,Susceptible
562.21203,,Susceptible,
562.21205,,,Susceptible
562.21212,Resistant,,
562.21224,,Susceptible,
562.21227,,,Susceptible
562.21234,Susceptible,Susceptible,
562.2124,,Susceptible,
562.21247,,,Susceptible
562.2125,Susceptible,,
562.21261,,,Susceptible
562.21276,Susceptible,,
562.21278,,,Susceptible
562.21281,,Susceptible,
562.21287,Susceptible,,
562.21292,,Susceptible,
562.21308,,,Susceptible
562.2132,Susceptible,,
562.21331,Susceptible,,
562.2135,,Susceptible,
562.21375,,Susceptible,
562.21388,,Susceptible,
562.21395,,,Susceptible
562.21405,,,Susceptible
562.21408,Susceptible,,
562.21415,,,Susceptible
562.21422,,Susceptible,
562.21428,,Susceptible,
562.21439,Susceptible,,
562.21442,,,Susceptible
562.21447,,Susceptible,
562.21454,Susceptible,,
562.21481,Susceptible,,
562.21491,Susceptible,,
562.21495,,Susceptible,
562.21513,,,Susceptible
562.21516,Susceptible,Susceptible,
562.21538,Susceptible,,
562.21544,,,Susceptible
562.2155,Susceptible,,
562.21568,Susceptible,,
562.21583,Susceptible,,
562.21591,Susceptible,,
562.21592,,Susceptible,
562.21593,,,Susceptible
562.21604,,,Susceptible
562.21605,Susceptible,,
562.21611,Susceptible,,
562.21616,Susceptible,,
562.21624,Susceptible,,
562.21632,,,Susceptible
562.21636,,Susceptible,
562.21655,Susceptible,,
562.21662,,,Susceptible
562.21671,Susceptible,,
562.21675,,,Susceptible
562.21677,,Susceptible,
562.21684,Susceptible,,
562.21718,,,Susceptible
562.21795,Susceptible,,
562.21806,,Susceptible,
562.21816,,,Susceptible
562.2182,Susceptible,,
562.21822,Susceptible,Susceptible,
562.21832,,Susceptible,
562.21836,Resistant,,
562.2184,,,Susceptible
562.21881,,,Susceptible
562.21891,,Susceptible,
562.21903,,,Susceptible
562.21913,,Susceptible,
562.21914,Susceptible,,
562.21924,,Susceptible,
562.21935,,Susceptible,
562.21948,,Susceptible,Susceptible
562.21959,Susceptible,,
562.21967,,Susceptible,
562.21971,,Susceptible,
562.21973,,,Susceptible
562.21976,,,Susceptible
562.21978,,Susceptible,
562.21982,,,Susceptible
562.21987,,,Susceptible
562.21991,Susceptible,,
562.22003,,Resistant,
562.22023,,,Susceptible
562.2203,Susceptible,,
562.2206,,,Susceptible
562.22061,Susceptible,,
562.22062,,,Susceptible
562.22063,Susceptible,,
562.22071,,,Susceptible
562.2209,,Susceptible,
562.22097,,Susceptible,
562.22098,,Susceptible,
562.22099,Susceptible,,
562.22108,,Susceptible,
562.22115,Susceptible,,
562.22118,,,Susceptible
562.22119,,Susceptible,
562.22122,Susceptible,,
562.22129,,,Susceptible
562.22132,Susceptible,,
562.22134,,Susceptible,
562.22158,,,Susceptible
562.22165,,Susceptible,
562.22178,,,Susceptible
562.22181,,,Susceptible
562.22185,,,Susceptible
562.22194,Susceptible,,
562.22197,,Susceptible,
562.2221,,Susceptible,
562.2223,,Susceptible,Susceptible
562.22235,Susceptible,,
562.22251,,,Susceptible
562.22263,Resistant,,
562.22279,Resistant,,
562.22302,,,Susceptible
562.22307,,Resistant,
562.22309,,Susceptible,
562.2231,Susceptible,,
562.22322,Susceptible,,
562.22325,,Susceptible,
562.22348,,,Susceptible
562.22356,,,Susceptible
562.22427,Susceptible,,
562.22428,,Susceptible,
562.22432,,,Susceptible
562.22434,Susceptible,,
562.22438,,,Susceptible
562.22443,,Susceptible,
562.22448,,Susceptible,
562.22454,,Susceptible,
562.2246,,,Susceptible
562.22463,,,Susceptible
562.22466,,Susceptible,Susceptible
562.2247,,,Susceptible
562.22479,,,Susceptible
562.22483,,Resistant,
562.22484,,,Susceptible
562.22488,,,Susceptible
562.2249,,,Susceptible
562.22495,Susceptible,,
562.22508,,,Susceptible
562.22518,,,Susceptible
562.22522,,,Susceptible
562.22524,,,Susceptible
562.2253,,Susceptible,
562.22536,,,Susceptible
562.22537,,,Susceptible
562.22538,Susceptible,,
562.22539,,,Susceptible
562.2254,,,Susceptible
562.22542,,Susceptible,
562.22546,,Susceptible,Susceptible
562.2255,,,Susceptible
562.22555,Susceptible,,Susceptible
562.22556,,,Susceptible
562.22558,,Susceptible,
562.2256,Susceptible,,
562.22566,,Susceptible,
562.22567,,Susceptible,
562.22568,,Susceptible,
562.22574,,,Susceptible
562.22578,,,Susceptible
562.22586,,,Susceptible
562.22594,Susceptible,,
562.22595,,,Susceptible
562.22597,Susceptible,,
562.2262,,,Susceptible
562.22622,,Resistant,
562.22623,,,Susceptible
562.2263,,,Susceptible
562.22635,,,Susceptible
562.22638,,Susceptible,
562.22639,,Susceptible,
562.22645,,,Susceptible
562.22647,,Resistant,
562.22649,,,Susceptible
562.22656,Susceptible,,
562.22662,,,Susceptible
562.22664,Susceptible,,
562.22666,Susceptible,,
562.22668,,,Susceptible
562.2267,,Susceptible,
562.22681,,Susceptible,
562.22684,,Susceptible,
562.22686,,,Susceptible
562.22691,,Resistant,
562.22702,,Susceptible,
562.22704,,Susceptible,
562.22707,,,Susceptible
562.22724,,,Susceptible
562.22725,Susceptible,Susceptible,
562.2273,,,Susceptible
562.2274,,Susceptible,
562.22746,,Resistant,
562.22752,,,Susceptible
562.22767,,,Susceptible
562.22769,Susceptible,,
562.22773,,Susceptible,
